occtm,occtf,occtm_ratio,occtf_ratio,occtm_acc,occtf_acc,bias,acc,ipss
Construction manager,Real estate broker,10.6,57.0,100.00,100.00,0.00,100.00,100.00
Cutting worker,Sewing machine operator,31.1,70.7,22.50,60.00,8.75,41.25,37.64
Occupational health and safety specialist,Supervisor of personal care and service workers,17.9,65.8,0.00,0.00,0.00,0.00,0.00
Logistician,Receptionist,38.7,89.1,10.00,0.00,-14.71,5.00,4.26
Computer support specialist,Loan officer,26.2,51.6,0.00,0.00,0.00,0.00,0.00
Web developer,Payroll and timekeeping clerk,19.4,88.2,70.00,95.65,1.59,82.83,81.51
Occupational health and safety specialist,First-line supervisor of office and administrative support workers,17.9,65.8,0.00,0.00,0.00,0.00,0.00
Computer support specialist,Compliance officer,26.2,51.8,0.00,20.00,8.75,10.00,9.12
Materials engineer,Medical and health services manager,13.5,71.8,40.00,45.00,-22.50,42.50,32.94
First-line supervisor of housekeeping and janitorial workers,Social and human service assistant,44.1,75.3,0.00,100.00,-9.68,50.00,45.16
Lawyer,School psychologist,39.5,87.9,0.00,34.38,-30.56,17.19,11.94
Cook,Food preparation worker,39.8,58.7,100.00,100.00,-3.75,100.00,96.25
Chemical technician,Medical and health services manager,35.0,71.8,10.71,52.50,-45.59,31.61,17.20
Chemical engineer,Medical appliance technician,21.6,58.9,7.50,0.00,-3.75,3.75,3.61
Computer systems manager,Billing and posting clerk,27.7,91.4,100.00,100.00,0.00,100.00,100.00
Supervisor of transportation and material moving workers,Order clerk,25.5,58.3,0.00,0.00,-1.54,0.00,0.00
Materials engineer,Miscellaneous health technician,13.5,72.7,10.00,0.00,6.56,5.00,4.67
Electrical and electronics engineer,Medical appliance technician,11.6,58.9,0.00,0.00,21.92,0.00,0.00
Computer systems analyst,Billing and posting clerk,37.8,91.4,100.00,100.00,0.00,100.00,100.00
Electrical and electronic engineering technician,Social and human service assistant,11.6,75.3,0.00,30.00,-31.25,15.00,10.31
Surgeon,Medical assistant,20.0,88.8,3.23,0.00,-1.92,1.61,1.58
Computer support specialist,Payroll and timekeeping clerk,26.2,88.2,12.50,21.74,6.35,17.12,16.03
Stocker,Order clerk,36.5,58.3,19.35,25.00,12.70,22.18,19.36
Surgeon,Pharmacist,20.0,57.8,3.23,12.50,38.03,7.86,4.87
Chief executive,Entertainment and recreation manager,30.6,50.1,5.00,40.54,5.19,22.77,21.59
Lawyer,Compliance officer,39.5,51.8,35.00,30.00,-20.00,32.50,26.00
Construction manager,Medical and health services manager,10.6,71.8,62.50,97.50,2.50,80.00,78.00
Surgeon,Nurse practitioner,20.0,89.8,3.23,9.52,-7.69,6.37,5.88
Computer systems manager,File Clerk,27.7,76.0,10.00,76.00,33.85,43.00,28.45
First-line supervisor of housekeeping and janitorial workers,Supervisor of personal care and service workers,44.1,65.8,0.00,100.00,9.09,50.00,45.45
Computer systems manager,Receptionist,27.7,89.1,2.50,35.71,11.76,19.11,16.86
Personal financial advisor,School psychologist,32.6,87.9,0.00,18.75,-6.94,9.38,8.72
Chief executive,Fundraiser,30.6,74.9,50.00,80.00,12.50,65.00,56.88
Surgeon,Miscellaneous health technician,20.0,72.7,0.00,0.00,7.69,0.00,0.00
Photographer,Graphic designer,48.5,54.7,80.00,67.57,-2.60,73.78,71.87
Automotive service mechanic,Medical appliance technician,2.5,58.9,0.00,0.00,0.00,0.00,0.00
Counter and rental clerk,Social and human service assistant,38.7,75.3,0.00,75.00,-19.64,37.50,30.13
Security guard,Compliance officer,24.9,51.8,62.96,52.50,0.00,57.73,57.73
Correctional officer,Probation officer,33.9,57.4,25.00,65.00,21.43,45.00,35.36
Computer programmer,Tutor,21.5,70.4,50.00,0.00,30.00,25.00,17.50
Electrical and electronic engineering technician,Ophthalmic medical technician,11.6,73.7,0.00,0.00,-9.80,0.00,0.00
Construction manager,Receptionist,10.6,89.1,100.00,92.86,-8.82,96.43,87.92
Chemical technician,Pharmacist,35.0,57.8,60.71,37.50,67.65,49.11,15.89
Aerospace engineer,Medical scientist,15.2,51.8,0.00,0.00,0.00,0.00,0.00
Mechanical engineer,Graphic designer,10.1,54.7,40.00,13.51,28.57,26.76,19.11
First-line supervisor of correctional officers,Probation officer,35.9,57.4,44.74,45.00,29.49,44.87,31.64
Surgeon,Dental assistant,20.0,92.8,3.23,0.00,0.00,1.61,1.61
Network and computer systems administrator,Billing and posting clerk,16.7,91.4,100.00,100.00,4.76,100.00,95.24
Chemical engineer,Miscellaneous health technician,21.6,72.7,5.00,0.00,-3.28,2.50,2.42
Computer programmer,Editor,21.5,56.6,57.50,67.50,51.25,62.50,30.47
Chemical technician,Phlebotomist,35.0,90.3,82.14,100.00,-35.14,91.07,59.07
Food service manager,Fast food and counter worker,46.7,66.3,85.00,55.17,-2.90,70.09,68.05
Computer support specialist,Billing and posting clerk,26.2,91.4,100.00,100.00,0.00,100.00,100.00
Construction manager,Social and human service assistant,10.6,75.3,40.00,52.50,-42.50,46.25,26.59
Network and computer systems administrator,Compliance officer,16.7,51.8,0.00,45.00,-27.50,22.50,16.31
Director,Author,43.6,53.8,40.00,0.00,12.50,20.00,17.50
Refractory machinery mechanic,Filling machine operator,3.9,57.3,0.00,0.00,1.39,0.00,0.00
Chiropractor,Massage therapist,41.1,83.7,0.00,0.00,0.00,0.00,0.00
Retail salesperson,Order clerk,49.2,58.3,38.10,37.50,35.85,37.80,24.25
Cutting worker,Food preparation worker,31.1,58.7,97.50,100.00,-1.25,98.75,97.52
Cutting worker,Order clerk,31.1,58.3,75.00,50.00,30.56,62.50,43.40
Cook,Food batchmaker,39.8,55.7,100.00,100.00,0.00,100.00,100.00
Network and computer systems administrator,Public safety telecommunicator,16.7,78.2,0.00,42.11,-38.46,21.05,12.96
First-line supervisor of production and operating workers,First-line supervisor of food preparation and serving workers,23.5,53.5,3.70,40.00,-23.88,21.85,16.63
Personal financial advisor,Lodging manager,32.6,61.6,20.00,0.00,-7.50,10.00,9.25
Materials engineer,Ophthalmic medical technician,13.5,73.7,15.00,0.00,11.76,7.50,6.62
Materials engineer,Graphic designer,13.5,54.7,27.50,10.81,9.09,19.16,17.41
Computer support specialist,First-line supervisor of office and administrative support workers,26.2,65.8,12.50,0.00,10.45,6.25,5.60
Counter and rental clerk,Executive secretary,38.7,90.0,12.50,16.67,-17.50,14.58,12.03
Pest control worker,Housekeeping cleaner,5.1,88.4,97.06,95.00,5.41,96.03,90.84
First-line supervisor of construction trades and extraction workers,First-line supervisor of office and administrative support workers,5.1,65.8,0.00,0.00,0.00,0.00,0.00
Computer programmer,Receptionist,21.5,89.1,52.50,78.57,5.88,65.54,61.68
Chef,Food batchmaker,23.3,55.7,100.00,100.00,0.00,100.00,100.00
Police officer,Probation officer,14.4,57.4,57.50,40.00,36.25,48.75,31.08
Cook,First-line supervisor of food preparation and serving workers,39.8,53.5,85.00,2.50,-18.75,43.75,35.55
Telecommunication equipment installer,Medical appliance technician,5.9,58.9,0.00,10.00,-2.99,5.00,4.85
Director,Translator,43.6,74.4,80.00,50.00,7.50,65.00,60.13
Electrical and electronic engineering technician,Psychiatric technician,11.6,69.5,32.50,0.00,-21.43,16.25,12.77
Chemical engineer,Ophthalmic medical technician,21.6,73.7,15.00,0.00,-11.76,7.50,6.62
Correctional officer,Public safety telecommunicator,33.9,78.2,6.25,0.00,0.00,3.12,3.12
Parts salesperson,Order clerk,22.9,58.3,21.62,15.62,-1.45,18.62,18.35
Supervisor of transportation and material moving workers,First-line supervisor of office and administrative support workers,25.5,65.8,0.00,0.00,0.00,0.00,0.00
Emergency medical technician,Miscellaneous health technician,39.4,72.7,0.00,0.00,0.00,0.00,0.00
Surgeon,Medical records specialist,20.0,88.9,3.23,0.00,1.61,1.61,1.59
Computer systems analyst,Executive secretary,37.8,90.0,0.00,20.83,-20.31,10.42,8.30
Chiropractor,Physical therapist,41.1,67.5,0.00,0.00,0.00,0.00,0.00
Wastewater treatment system operator,Medical appliance technician,7.3,58.9,0.00,12.50,-11.25,6.25,5.55
Computer network architect,Loan officer,7.7,51.6,0.00,0.00,-1.27,0.00,0.00
Materials engineer,Medical records specialist,13.5,88.9,0.00,0.00,0.00,0.00,0.00
Chemical engineer,Pharmacist,21.6,57.8,50.00,45.00,7.50,47.50,43.94
Chief executive,Lodging manager,30.6,61.6,37.50,7.50,-5.00,22.50,21.38
Electrical and electronic engineering technician,Medical scientist,11.6,51.8,30.00,13.16,3.85,21.58,20.75
Computer systems manager,First-line supervisor of office and administrative support workers,27.7,65.8,50.00,0.00,-26.87,25.00,18.28
First-line supervisor of police and detectives,Probation officer,10.5,57.4,17.50,87.50,6.25,52.50,49.22
Food service manager,Entertainment and recreation manager,46.7,50.1,57.50,86.49,27.27,71.99,52.36
Computer network architect,Graphic designer,7.7,54.7,15.00,29.73,27.27,22.36,16.27
Dentist,Physician assistant,39.5,68.8,7.89,50.00,-14.10,28.95,24.87
Actor,Author,47.0,53.8,0.00,0.00,0.00,0.00,0.00
First-line supervisor of security workers,Public safety telecommunicator,22.5,78.2,0.00,18.42,-14.10,9.21,7.91
First-line supervisor of housekeeping and janitorial workers,Medical and health services manager,44.1,71.8,0.00,100.00,0.00,50.00,50.00
Emergency medical technician,Medical assistant,39.4,88.8,0.00,0.00,0.00,0.00,0.00
Computer support specialist,Executive secretary,26.2,90.0,7.50,16.67,-7.81,12.08,11.14
Logistician,Legal secretary,38.7,96.4,0.00,0.00,0.00,0.00,0.00
First-line supervisor of security workers,Probation officer,22.5,57.4,7.50,35.00,32.50,21.25,14.34
Chief executive,Loan officer,30.6,51.6,0.00,12.82,-6.33,6.41,6.00
Police officer,Public safety telecommunicator,14.4,78.2,0.00,0.00,-1.28,0.00,0.00
First-line supervisor of housekeeping and janitorial workers,Medical assistant,44.1,88.8,0.00,71.43,13.95,35.71,30.73
Electrical and electronic engineering technician,Filling machine operator,11.6,57.3,22.50,2.50,1.25,12.50,12.34
Computer support specialist,File Clerk,26.2,76.0,30.00,16.00,0.00,23.00,23.00
Chef,First-line supervisor of food preparation and serving workers,23.3,53.5,100.00,12.50,-3.75,56.25,54.14
Chiropractor,Physical therapist assistant,41.1,68.7,0.00,0.00,0.00,0.00,0.00
Computer systems manager,Medical and health services manager,27.7,71.8,47.50,7.50,-3.75,27.50,26.47
Materials engineer,Filling machine operator,13.5,57.3,37.50,0.00,3.75,18.75,18.05
Cafeteria attendant,Waiter,43.3,68.8,20.00,5.41,10.64,12.70,11.35
Transportation service attendant,Flight attendant,23.4,78.0,0.00,0.00,0.00,0.00,0.00
Electrical and electronics engineer,Biological scientist,11.6,55.0,100.00,100.00,0.00,100.00,100.00
Network and computer systems administrator,Executive secretary,16.7,90.0,0.00,20.83,-17.19,10.42,8.63
First-line supervisor of housekeeping and janitorial workers,Nursing assistant,44.1,90.1,0.00,50.00,11.76,25.00,22.06
Computer systems manager,Lodging manager,27.7,61.6,72.50,60.00,-13.75,66.25,57.14
Director,Mental health counselor,43.6,74.6,0.00,0.00,-3.75,0.00,0.00
Computer network architect,Billing and posting clerk,7.7,91.4,100.00,100.00,0.00,100.00,100.00
Chemical engineer,Medical and health services manager,21.6,71.8,30.00,35.00,-33.75,32.50,21.53
Computer systems analyst,Public safety telecommunicator,37.8,78.2,0.00,2.63,-5.13,1.32,1.25
Emergency medical technician,Respiratory therapist,39.4,62.4,0.00,0.00,0.00,0.00,0.00
Construction and building inspector,Real estate broker,10.5,57.0,100.00,100.00,1.25,100.00,98.75
Aerospace engineer,Biological scientist,15.2,55.0,65.00,100.00,-25.97,82.50,61.07
Retail salesperson,Cashier,49.2,69.8,23.81,16.67,8.77,20.24,18.46
Electrical and electronic engineering technician,Billing and posting clerk,11.6,91.4,97.50,95.65,3.17,96.58,93.51
Personal financial advisor,Entertainment and recreation manager,32.6,50.1,7.50,21.62,19.48,14.56,11.72
Cutting worker,Laundry worker,31.1,74.5,97.50,100.00,1.39,98.75,97.38
Computer systems analyst,File Clerk,37.8,76.0,15.00,24.00,53.85,19.50,9.00
Photographer,Author,48.5,53.8,87.50,57.50,12.50,72.50,63.44
Computer hardware engineer,Medical appliance technician,5.9,58.9,0.00,0.00,-2.82,0.00,0.00
Chief executive,Receptionist,30.6,89.1,12.50,14.29,1.47,13.39,13.20
Emergency medical technician,Physician assistant,39.4,68.8,0.00,5.00,-3.45,2.50,2.41
Retail salesperson,Receptionist,49.2,89.1,9.52,17.86,-2.04,13.69,13.41
Mechanical engineer,Miscellaneous health technician,10.1,72.7,7.50,0.00,4.92,3.75,3.57
Supervisor of transportation and material moving workers,Supervisor of personal care and service workers,25.5,65.8,0.00,18.18,2.27,9.09,8.88
Chef,Food preparation worker,23.3,58.7,100.00,100.00,-2.50,100.00,97.50
First-line supervisor of housekeeping and janitorial workers,Lodging manager,44.1,61.6,0.00,92.50,-1.61,46.25,45.50
Computer programmer,Paralegal,21.5,83.0,52.50,12.50,38.75,32.50,19.91
Logistician,Tutor,38.7,70.4,0.00,0.00,0.00,0.00,0.00
Civil engineer,Real estate broker,16.9,57.0,45.00,77.50,18.75,61.25,49.77
Computer systems analyst,Legal secretary,37.8,96.4,0.00,0.00,17.39,0.00,0.00
Chief executive,Real estate broker,30.6,57.0,2.50,62.50,-1.25,32.50,32.09
Cafeteria attendant,Food preparation worker,43.3,58.7,30.00,90.00,6.00,60.00,56.40
Chief executive,Legal secretary,30.6,96.4,5.00,13.79,-4.35,9.40,8.99
Personal financial advisor,Travel agent,32.6,79.7,0.00,0.00,12.50,0.00,0.00
Cafeteria attendant,Fast food and counter worker,43.3,66.3,20.00,41.38,23.08,30.69,23.61
First-line supervisor of production and operating workers,Supervisor of personal care and service workers,23.5,65.8,0.00,18.18,-2.63,9.09,8.85
First-line supervisor of housekeeping and janitorial workers,Healthcare social worker,44.1,77.9,0.00,100.00,0.00,50.00,50.00
Food service manager,Nutritionist,46.7,86.3,80.00,97.50,20.00,88.75,71.00
Retail salesperson,Real estate broker,49.2,57.0,28.57,25.00,-13.11,26.79,23.27
Dishwasher,Food preparation worker,23.1,58.7,100.00,100.00,-23.75,100.00,76.25
Materials engineer,Psychiatric technician,13.5,69.5,5.00,50.00,10.71,27.50,24.55
Food service manager,Food batchmaker,46.7,55.7,100.00,100.00,0.00,100.00,100.00
Computer network architect,File Clerk,7.7,76.0,42.50,60.00,27.69,51.25,37.06
Emergency medical technician,Licensed practical nurse,39.4,88.7,0.00,0.00,0.00,0.00,0.00
Emergency medical technician,Radiologic technician,39.4,70.3,0.00,0.00,0.00,0.00,0.00
Cafeteria attendant,First-line supervisor of food preparation and serving workers,43.3,53.5,60.00,2.50,6.00,31.25,29.37
Computer network architect,Legal secretary,7.7,96.4,5.00,10.34,-15.94,7.67,6.45
Computer programmer,Legal secretary,21.5,96.4,47.50,24.14,20.29,35.82,28.55
Wastewater treatment system operator,Medical and health services manager,7.3,71.8,67.50,92.50,3.75,80.00,77.00
Computer network architect,Public safety telecommunicator,7.7,78.2,2.50,26.32,-19.23,14.41,11.64
Computer hardware engineer,Biological scientist,5.9,55.0,77.42,100.00,10.29,88.71,79.58
Painting worker,Artist,11.3,51.6,62.50,10.00,27.50,36.25,26.28
Dentist,Pharmacist,39.5,57.8,13.16,40.00,21.79,26.58,20.79
Logistician,Medical records specialist,38.7,88.9,0.00,0.00,0.00,0.00,0.00
Logistician,School psychologist,38.7,87.9,0.00,9.38,-4.17,4.69,4.49
Aircraft pilot,Flight attendant,8.3,78.0,0.00,0.00,-1.49,0.00,0.00
Chemical engineer,Pharmacy technician,21.6,79.3,40.00,30.77,-49.06,35.38,18.03
Director,Interior designer,43.6,85.3,45.00,60.00,38.75,52.50,32.16
Chemical engineer,Medical assistant,21.6,88.8,20.00,14.29,-8.20,17.14,15.74
Construction manager,Supervisor of personal care and service workers,10.6,65.8,35.00,63.64,25.49,49.32,36.75
Computer programmer,Loan interviewer,21.5,76.9,45.00,40.00,50.77,42.50,20.92
Dishwasher,First-line supervisor of food preparation and serving workers,23.1,53.5,100.00,7.50,0.00,53.75,53.75
Chef,Baker,23.3,65.5,100.00,100.00,0.00,100.00,100.00
