occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Web developer,Insurance claims and policy processing clerk,19.4,80.1,76.84,0.65,-2.43,100.00,94.74,1.54,97.37,95.87
Database administrator,Receptionist,30.8,89.1,76.82,2.28,-8.17,100.00,100.00,5.22,100.00,94.78
Personal financial advisor,Mental health counselor,32.6,74.6,76.77,1.38,-5.51,100.00,95.00,3.44,97.50,94.14
Cost estimator,Executive secretary,17.7,90.0,76.64,10.41,-7.22,95.00,100.00,8.81,97.50,88.91
Cost estimator,Insurance sales agent,17.7,54.9,76.63,-0.67,-2.73,100.00,100.00,1.03,100.00,98.97
Cost estimator,Tax preparer,17.7,66.3,76.62,-0.85,-3.14,100.00,100.00,1.14,100.00,98.86
Cost estimator,Real estate broker,17.7,57.0,76.60,0.11,-2.16,100.00,100.00,1.13,100.00,98.87
Occupational health and safety specialist,Insurance claims and policy processing clerk,17.9,80.1,76.59,0.45,-0.64,100.00,100.00,0.54,100.00,99.46
First-line supervisor of retail sales workers,Insurance sales agent,44.6,54.9,76.54,-1.16,-5.86,100.00,100.00,2.35,100.00,97.65
Personal financial advisor,Real estate broker,32.6,57.0,76.52,-0.37,-1.82,100.00,92.50,0.73,96.25,95.55
Lawyer,Public relations specialist,39.5,76.2,76.49,1.83,-5.76,100.00,100.00,3.79,100.00,96.21
Materials engineer,Medical appliance technician,13.5,58.9,76.44,-0.12,-0.67,100.00,100.00,0.28,100.00,99.72
Database administrator,Legal secretary,30.8,96.4,76.29,6.27,-5.95,100.00,100.00,6.11,100.00,93.89
Cost estimator,Loan officer,17.7,51.6,76.26,-0.63,-2.09,100.00,100.00,0.73,100.00,99.27
Chemical technician,Pharmacy technician,35.0,79.3,76.25,-0.15,-1.04,100.00,100.00,0.45,100.00,99.55
Chemical technician,Medical appliance technician,35.0,58.9,76.25,-1.08,-0.73,100.00,100.00,-0.17,100.00,99.83
Web developer,Receptionist,19.4,89.1,76.23,1.49,-9.18,100.00,96.43,5.34,98.21,92.97
Chief executive,Compliance officer,30.6,51.8,76.20,1.75,-3.95,100.00,100.00,2.85,100.00,97.15
Counter and rental clerk,File Clerk,38.7,76.0,76.19,-0.75,-0.30,100.00,100.00,-0.23,100.00,99.77
Director,Editor,43.6,56.6,76.17,-1.02,-2.26,100.00,97.50,0.62,98.75,98.14
Software quality tester,Loan interviewer,44.1,76.9,76.16,-1.05,-0.54,100.00,100.00,-0.26,100.00,99.74
Occupational health and safety specialist,Medical and health services manager,17.9,71.8,76.04,0.25,-1.28,100.00,100.00,0.76,100.00,99.24
Counter and rental clerk,Postal service clerk,38.7,54.1,75.95,-1.46,-2.43,100.00,100.00,0.49,100.00,99.51
Food service manager,Social and human service assistant,46.7,75.3,75.94,0.44,-2.54,100.00,100.00,1.49,100.00,98.51
Actor,Artist,47.0,51.6,75.94,-0.54,0.25,100.00,97.50,-0.40,98.75,98.36
Computer systems manager,Executive secretary,27.7,90.0,75.92,10.23,-8.37,95.00,100.00,9.30,97.50,88.43
First-line supervisor of production and operating workers,Order clerk,23.5,58.3,75.82,0.19,-2.19,100.00,96.88,1.19,98.44,97.26
First-line supervisor of security workers,Compliance officer,22.5,51.8,75.74,0.51,-2.17,100.00,100.00,1.34,100.00,98.66
Food service manager,Medical and health services manager,46.7,71.8,75.63,0.10,-0.07,100.00,100.00,0.09,100.00,99.91
Personal financial advisor,Tax preparer,32.6,66.3,75.58,-0.52,-1.32,100.00,100.00,0.40,100.00,99.60
Computer systems manager,Loan officer,27.7,51.6,75.57,0.68,-2.32,100.00,100.00,1.50,100.00,98.50
Personal financial advisor,Fundraiser,32.6,74.9,75.56,-0.25,-2.98,100.00,100.00,1.37,100.00,98.63
Database administrator,Loan officer,30.8,51.6,75.53,0.27,-1.02,100.00,100.00,0.64,100.00,99.36
First-line supervisor of production and operating workers,Filling machine operator,23.5,57.3,75.50,-1.35,-1.63,100.00,100.00,0.14,100.00,99.86
Software quality tester,Public relations specialist,44.1,76.2,75.49,1.16,-2.64,100.00,100.00,1.90,100.00,98.10
Chemical technician,Medical assistant,35.0,88.8,75.48,-0.55,-3.86,100.00,100.00,1.66,100.00,98.34
Database administrator,Customer service representative,30.8,65.3,75.45,0.49,-2.89,100.00,100.00,1.69,100.00,98.31
Electrical and electronic engineering technician,Insurance claims and policy processing clerk,11.6,80.1,75.29,0.39,-1.86,100.00,100.00,1.12,100.00,98.88
Occupational health and safety specialist,Social and human service assistant,17.9,75.3,75.22,0.31,-3.40,100.00,100.00,1.85,100.00,98.15
Database administrator,Advertising sales agent,30.8,52.7,75.20,0.55,-1.50,100.00,100.00,1.02,100.00,98.98
Mechanical engineer,Filling machine operator,10.1,57.3,75.05,-0.52,-0.45,100.00,100.00,-0.04,100.00,99.96
Cutting worker,Filling machine operator,31.1,57.3,75.05,-3.57,0.10,100.00,100.00,-1.83,100.00,98.17
Counter and rental clerk,Customer service representative,38.7,65.3,75.00,-0.60,-2.09,93.75,100.00,0.74,96.88,96.16
Counter and rental clerk,Cashier,38.7,69.8,74.91,-0.25,-0.91,87.50,100.00,0.33,93.75,93.44
Emergency medical technician,Veterinary technician,39.4,89.9,74.88,-1.17,-3.27,100.00,100.00,1.05,100.00,98.95
Computer programmer,Graphic designer,21.5,54.7,74.86,1.72,-3.31,100.00,100.00,2.52,100.00,97.48
First-line supervisor of housekeeping and janitorial workers,First-line supervisor of office and administrative support workers,44.1,65.8,74.84,-0.68,-0.22,95.45,100.00,-0.23,97.73,97.50
Computer systems manager,Legal secretary,27.7,96.4,74.81,7.16,-7.68,100.00,100.00,7.42,100.00,92.58
Computer support specialist,Receptionist,26.2,89.1,74.80,2.32,-9.59,100.00,92.86,5.95,96.43,90.69
Boiler operator,Filling machine operator,7.1,57.3,74.80,0.48,-0.47,100.00,100.00,0.47,100.00,99.53
Counter and rental clerk,Receptionist,38.7,89.1,74.78,3.39,-10.30,100.00,100.00,6.84,100.00,93.16
Web developer,Loan interviewer,19.4,76.9,74.47,-0.02,-1.54,100.00,100.00,0.76,100.00,99.24
Dentist,Dental assistant,39.5,92.8,74.45,7.69,-9.69,100.00,76.92,8.69,88.46,80.77
Lawyer,Real estate broker,39.5,57.0,74.41,0.47,-2.64,100.00,100.00,1.55,100.00,98.45
Logistician,Loan officer,38.7,51.6,74.40,-1.36,-0.60,100.00,100.00,-0.38,100.00,99.62
Lawyer,Mental health counselor,39.5,74.6,74.40,1.66,-6.83,100.00,97.50,4.25,98.75,94.55
Database administrator,Insurance claims and policy processing clerk,30.8,80.1,74.37,0.79,-1.72,97.50,100.00,1.25,98.75,97.51
Occupational health and safety specialist,Payroll and timekeeping clerk,17.9,88.2,74.33,0.31,-1.37,100.00,100.00,0.84,100.00,99.16
Mechanical engineer,Medical appliance technician,10.1,58.9,74.33,-0.05,-0.51,100.00,100.00,0.23,100.00,99.77
Surgeon,Surgical technologist,20.0,76.9,74.31,6.36,-12.13,100.00,100.00,9.24,100.00,90.76
Electrical and electronics engineer,Medical scientist,11.6,51.8,74.26,0.68,-1.97,100.00,100.00,1.33,100.00,98.67
Electrical and electronic engineering technician,Medical and health services manager,11.6,71.8,74.26,0.26,-1.13,100.00,100.00,0.69,100.00,99.31
Surgeon,Biological scientist,20.0,55.0,74.25,0.47,-1.38,100.00,100.00,0.92,100.00,99.08
Director,Artist,43.6,51.6,74.25,-0.45,-1.61,100.00,100.00,0.58,100.00,99.42
Occupational health and safety specialist,Customer service representative,17.9,65.3,74.22,0.29,-2.51,100.00,100.00,1.40,100.00,98.60
Computer support specialist,Public safety telecommunicator,26.2,78.2,74.13,-0.75,-0.90,95.00,100.00,0.07,97.50,97.43
Electrical and electronic engineering technician,Payroll and timekeeping clerk,11.6,88.2,74.11,0.56,-1.41,100.00,100.00,0.99,100.00,99.01
Logistician,Paralegal,38.7,83.0,74.11,3.72,-2.17,97.50,100.00,2.94,98.75,95.84
Postal service mail carrier,Postal service clerk,34.7,54.1,74.08,1.28,-4.31,100.00,94.74,2.79,97.37,94.65
Printing press operator,Sewing machine operator,24.7,70.7,74.07,0.46,-1.03,100.00,100.00,0.74,100.00,99.26
Web developer,Real estate broker,19.4,57.0,74.03,0.35,-1.85,100.00,100.00,1.10,100.00,98.90
Construction manager,Real estate broker,10.6,57.0,73.99,1.63,-2.00,100.00,100.00,1.82,100.00,98.18
Cutting worker,Sewing machine operator,31.1,70.7,73.97,-1.88,-0.62,65.00,100.00,-0.63,82.50,81.98
Occupational health and safety specialist,Supervisor of personal care and service workers,17.9,65.8,73.92,-0.14,-1.84,100.00,100.00,0.85,100.00,99.15
Logistician,Receptionist,38.7,89.1,73.91,4.94,-4.19,100.00,100.00,4.56,100.00,95.44
Computer support specialist,Loan officer,26.2,51.6,73.88,-0.49,-1.80,100.00,100.00,0.65,100.00,99.35
Web developer,Payroll and timekeeping clerk,19.4,88.2,73.83,1.10,-2.01,100.00,100.00,1.55,100.00,98.45
Occupational health and safety specialist,First-line supervisor of office and administrative support workers,17.9,65.8,73.81,-1.07,-0.19,100.00,100.00,-0.44,100.00,99.56
Computer support specialist,Compliance officer,26.2,51.8,73.76,0.09,-1.54,100.00,100.00,0.81,100.00,99.19
Materials engineer,Medical and health services manager,13.5,71.8,73.71,-0.26,-1.10,100.00,100.00,0.42,100.00,99.58
First-line supervisor of housekeeping and janitorial workers,Social and human service assistant,44.1,75.3,73.70,-0.40,-2.79,100.00,100.00,1.19,100.00,98.81
Lawyer,School psychologist,39.5,87.9,73.63,1.53,-4.11,100.00,100.00,2.82,100.00,97.18
Cook,Food preparation worker,39.8,58.7,73.62,2.87,-2.98,100.00,100.00,2.93,100.00,97.07
Chemical technician,Medical and health services manager,35.0,71.8,73.59,-0.77,-0.41,100.00,100.00,-0.18,100.00,99.82
Chemical engineer,Medical appliance technician,21.6,58.9,73.54,-0.20,-0.70,100.00,100.00,0.25,100.00,99.75
Computer systems manager,Billing and posting clerk,27.7,91.4,73.53,1.35,-1.71,100.00,100.00,1.53,100.00,98.47
Supervisor of transportation and material moving workers,Order clerk,25.5,58.3,73.51,0.20,-2.35,100.00,100.00,1.28,100.00,98.72
Materials engineer,Miscellaneous health technician,13.5,72.7,73.48,-0.57,-1.93,100.00,100.00,0.68,100.00,99.32
Electrical and electronics engineer,Medical appliance technician,11.6,58.9,73.48,0.76,-2.14,100.00,100.00,1.45,100.00,98.55
Computer systems analyst,Billing and posting clerk,37.8,91.4,73.47,0.03,-1.56,100.00,100.00,0.80,100.00,99.20
Electrical and electronic engineering technician,Social and human service assistant,11.6,75.3,73.44,0.30,-5.60,100.00,100.00,2.95,100.00,97.05
Surgeon,Medical assistant,20.0,88.8,73.43,4.60,-12.32,100.00,85.71,8.46,92.86,85.00
Computer support specialist,Payroll and timekeeping clerk,26.2,88.2,73.38,0.68,-2.65,100.00,100.00,1.66,100.00,98.34
Stocker,Order clerk,36.5,58.3,73.36,-0.60,-1.74,100.00,100.00,0.57,100.00,99.43
Surgeon,Pharmacist,20.0,57.8,73.34,1.79,-1.55,100.00,100.00,1.67,100.00,98.33
Chief executive,Entertainment and recreation manager,30.6,50.1,73.34,0.34,-4.60,100.00,81.08,2.47,90.54,88.30
Lawyer,Compliance officer,39.5,51.8,73.33,2.73,-3.17,100.00,100.00,2.95,100.00,97.05
Construction manager,Medical and health services manager,10.6,71.8,73.26,0.95,-0.60,100.00,100.00,0.78,100.00,99.22
Surgeon,Nurse practitioner,20.0,89.8,73.22,8.14,-12.73,96.77,95.24,10.43,96.01,85.99
Computer systems manager,File Clerk,27.7,76.0,73.18,0.84,-0.92,100.00,100.00,0.88,100.00,99.12
First-line supervisor of housekeeping and janitorial workers,Supervisor of personal care and service workers,44.1,65.8,73.16,-0.65,-4.81,100.00,100.00,2.08,100.00,97.92
Computer systems manager,Receptionist,27.7,89.1,73.14,3.52,-8.24,100.00,96.43,5.88,98.21,92.44
Personal financial advisor,School psychologist,32.6,87.9,73.12,1.13,-2.57,100.00,100.00,1.85,100.00,98.15
Chief executive,Fundraiser,30.6,74.9,73.11,0.62,-6.94,100.00,90.00,3.78,95.00,91.41
Surgeon,Miscellaneous health technician,20.0,72.7,73.11,1.94,-4.62,100.00,100.00,3.28,100.00,96.72
Photographer,Graphic designer,48.5,54.7,73.10,1.14,-1.13,97.50,100.00,1.13,98.75,97.63
Automotive service mechanic,Medical appliance technician,2.5,58.9,73.05,0.69,-1.24,100.00,100.00,0.96,100.00,99.04
Counter and rental clerk,Social and human service assistant,38.7,75.3,73.01,-0.19,-2.29,100.00,100.00,1.05,100.00,98.95
Security guard,Compliance officer,24.9,51.8,72.96,2.17,-1.35,100.00,100.00,1.76,100.00,98.24
Correctional officer,Probation officer,33.9,57.4,72.95,1.93,-3.18,93.75,100.00,2.55,96.88,94.40
Computer programmer,Tutor,21.5,70.4,72.94,0.47,-1.72,100.00,100.00,1.09,100.00,98.91
Electrical and electronic engineering technician,Ophthalmic medical technician,11.6,73.7,72.90,0.90,-3.39,100.00,100.00,2.15,100.00,97.85
Construction manager,Receptionist,10.6,89.1,72.88,1.32,-6.32,100.00,100.00,3.82,100.00,96.18
Chemical technician,Pharmacist,35.0,57.8,72.85,-0.59,-0.24,100.00,100.00,-0.18,100.00,99.82
Aerospace engineer,Medical scientist,15.2,51.8,72.83,0.23,-1.24,100.00,100.00,0.74,100.00,99.26
Mechanical engineer,Graphic designer,10.1,54.7,72.82,0.77,-0.94,92.50,100.00,0.85,96.25,95.43
First-line supervisor of correctional officers,Probation officer,35.9,57.4,72.72,3.29,-3.88,97.37,100.00,3.58,98.68,95.15
Surgeon,Dental assistant,20.0,92.8,72.69,3.06,-9.71,100.00,100.00,6.39,100.00,93.61
Network and computer systems administrator,Billing and posting clerk,16.7,91.4,72.66,0.68,-2.63,100.00,100.00,1.66,100.00,98.34
Chemical engineer,Miscellaneous health technician,21.6,72.7,72.64,-0.62,-2.04,100.00,100.00,0.71,100.00,99.29
Computer programmer,Editor,21.5,56.6,72.62,0.91,-2.14,100.00,100.00,1.52,100.00,98.48
Chemical technician,Phlebotomist,35.0,90.3,72.57,-0.36,-2.16,100.00,100.00,0.90,100.00,99.10
Food service manager,Fast food and counter worker,46.7,66.3,72.53,0.34,-1.96,100.00,100.00,1.15,100.00,98.85
Computer support specialist,Billing and posting clerk,26.2,91.4,72.52,0.27,-1.92,100.00,100.00,1.09,100.00,98.91
Construction manager,Social and human service assistant,10.6,75.3,72.52,0.88,-5.60,100.00,100.00,3.24,100.00,96.76
Network and computer systems administrator,Compliance officer,16.7,51.8,72.51,2.26,-3.41,100.00,100.00,2.84,100.00,97.16
Director,Author,43.6,53.8,72.50,0.80,-2.09,97.50,100.00,1.44,98.75,97.32
Refractory machinery mechanic,Filling machine operator,3.9,57.3,72.46,1.08,-1.19,100.00,100.00,1.14,100.00,98.86
Chiropractor,Massage therapist,41.1,83.7,72.44,1.69,-5.23,97.50,100.00,3.46,98.75,95.33
Retail salesperson,Order clerk,49.2,58.3,72.41,-1.38,-1.01,100.00,100.00,-0.18,100.00,99.82
Cutting worker,Food preparation worker,31.1,58.7,72.40,-0.16,0.67,100.00,100.00,-0.42,100.00,99.58
Cutting worker,Order clerk,31.1,58.3,72.37,-0.51,-0.77,100.00,100.00,0.13,100.00,99.87
Cook,Food batchmaker,39.8,55.7,72.35,0.68,-1.76,100.00,100.00,1.22,100.00,98.78
Network and computer systems administrator,Public safety telecommunicator,16.7,78.2,72.35,1.88,-3.87,100.00,94.74,2.87,97.37,94.57
First-line supervisor of production and operating workers,First-line supervisor of food preparation and serving workers,23.5,53.5,72.28,0.27,-1.45,100.00,100.00,0.86,100.00,99.14
Personal financial advisor,Lodging manager,32.6,61.6,72.27,0.09,-2.47,100.00,90.00,1.28,95.00,93.78
Materials engineer,Ophthalmic medical technician,13.5,73.7,72.25,0.16,-1.65,100.00,100.00,0.91,100.00,99.09
Materials engineer,Graphic designer,13.5,54.7,72.21,0.49,-1.10,97.50,100.00,0.79,98.75,97.97
Computer support specialist,First-line supervisor of office and administrative support workers,26.2,65.8,72.21,-1.51,-3.59,100.00,100.00,1.04,100.00,98.96
Counter and rental clerk,Executive secretary,38.7,90.0,72.11,1.78,-3.16,100.00,100.00,2.47,100.00,97.53
Pest control worker,Housekeeping cleaner,5.1,88.4,72.07,0.67,-2.49,100.00,100.00,1.58,100.00,98.42
First-line supervisor of construction trades and extraction workers,First-line supervisor of office and administrative support workers,5.1,65.8,72.05,0.86,-0.21,100.00,100.00,0.54,100.00,99.46
Computer programmer,Receptionist,21.5,89.1,72.01,1.72,-9.09,100.00,96.43,5.41,98.21,92.91
Chef,Food batchmaker,23.3,55.7,71.98,0.68,-1.42,100.00,87.50,1.05,93.75,92.76
Police officer,Probation officer,14.4,57.4,71.98,1.54,-3.12,100.00,92.50,2.33,96.25,94.01
Cook,First-line supervisor of food preparation and serving workers,39.8,53.5,71.98,0.97,-5.26,100.00,100.00,3.11,100.00,96.89
Telecommunication equipment installer,Medical appliance technician,5.9,58.9,71.96,-0.15,-0.69,100.00,100.00,0.27,100.00,99.73
Director,Translator,43.6,74.4,71.96,0.49,-4.06,100.00,97.50,2.27,98.75,96.50
Electrical and electronic engineering technician,Psychiatric technician,11.6,69.5,71.84,0.32,-4.79,100.00,100.00,2.56,100.00,97.44
Chemical engineer,Ophthalmic medical technician,21.6,73.7,71.82,0.50,-1.31,100.00,100.00,0.91,100.00,99.09
Correctional officer,Public safety telecommunicator,33.9,78.2,71.81,3.36,-0.58,100.00,100.00,1.97,100.00,98.03
Parts salesperson,Order clerk,22.9,58.3,71.77,-0.07,-1.53,94.59,100.00,0.73,97.30,96.59
Supervisor of transportation and material moving workers,First-line supervisor of office and administrative support workers,25.5,65.8,71.74,-0.26,-0.71,96.97,100.00,0.23,98.48,98.26
Emergency medical technician,Miscellaneous health technician,39.4,72.7,71.70,-1.86,-3.67,100.00,100.00,0.91,100.00,99.09
Surgeon,Medical records specialist,20.0,88.9,71.69,1.96,-6.08,100.00,93.55,4.02,96.77,92.88
Computer systems analyst,Executive secretary,37.8,90.0,71.68,5.98,-7.28,97.50,100.00,6.63,98.75,92.20
Chiropractor,Physical therapist,41.1,67.5,71.66,-0.45,-5.41,100.00,100.00,2.48,100.00,97.52
Wastewater treatment system operator,Medical appliance technician,7.3,58.9,71.58,-0.19,-0.53,100.00,100.00,0.17,100.00,99.83
Computer network architect,Loan officer,7.7,51.6,71.57,0.45,-3.23,100.00,100.00,1.84,100.00,98.16
Materials engineer,Medical records specialist,13.5,88.9,71.57,0.80,-1.45,100.00,100.00,1.13,100.00,98.87
Chemical engineer,Pharmacist,21.6,57.8,71.54,0.01,-0.44,95.00,100.00,0.23,97.50,97.28
Chief executive,Lodging manager,30.6,61.6,71.54,0.31,-4.07,100.00,92.50,2.19,96.25,94.14
Electrical and electronic engineering technician,Medical scientist,11.6,51.8,71.53,0.77,-1.91,100.00,100.00,1.34,100.00,98.66
Computer systems manager,First-line supervisor of office and administrative support workers,27.7,65.8,71.50,0.21,-4.15,100.00,100.00,2.18,100.00,97.82
First-line supervisor of police and detectives,Probation officer,10.5,57.4,71.49,2.02,-4.35,100.00,100.00,3.18,100.00,96.82
Food service manager,Entertainment and recreation manager,46.7,50.1,71.49,-0.02,-0.94,100.00,100.00,0.46,100.00,99.54
Computer network architect,Graphic designer,7.7,54.7,71.48,1.30,-2.89,97.50,100.00,2.10,98.75,96.68
Dentist,Physician assistant,39.5,68.8,71.37,1.84,-3.69,94.74,100.00,2.77,97.37,94.67
Actor,Author,47.0,53.8,71.33,0.47,-0.96,92.50,100.00,0.72,96.25,95.56
First-line supervisor of security workers,Public safety telecommunicator,22.5,78.2,71.32,2.94,-0.87,97.50,100.00,1.90,98.75,96.87
First-line supervisor of housekeeping and janitorial workers,Medical and health services manager,44.1,71.8,71.20,-2.16,-0.09,100.00,100.00,-1.04,100.00,98.96
Emergency medical technician,Medical assistant,39.4,88.8,71.18,0.49,-7.79,100.00,100.00,4.14,100.00,95.86
Computer support specialist,Executive secretary,26.2,90.0,71.18,5.93,-6.98,95.00,100.00,6.46,97.50,91.20
Logistician,Legal secretary,38.7,96.4,71.16,8.74,-3.22,92.50,100.00,5.98,96.25,90.49
First-line supervisor of security workers,Probation officer,22.5,57.4,71.15,0.38,-3.12,100.00,100.00,1.75,100.00,98.25
Chief executive,Loan officer,30.6,51.6,71.12,-0.05,-4.40,100.00,94.87,2.18,97.44,95.31
Police officer,Public safety telecommunicator,14.4,78.2,71.01,4.94,-2.24,100.00,100.00,3.59,100.00,96.41
First-line supervisor of housekeeping and janitorial workers,Medical assistant,44.1,88.8,70.99,0.97,-4.66,90.91,100.00,2.81,95.45,92.77
Electrical and electronic engineering technician,Filling machine operator,11.6,57.3,70.97,0.41,-2.54,100.00,100.00,1.48,100.00,98.52
Computer support specialist,File Clerk,26.2,76.0,70.92,0.17,-1.49,100.00,100.00,0.83,100.00,99.17
Chef,First-line supervisor of food preparation and serving workers,23.3,53.5,70.92,1.23,-5.88,100.00,97.50,3.55,98.75,95.24
Chiropractor,Physical therapist assistant,41.1,68.7,70.87,0.16,-7.84,100.00,100.00,4.00,100.00,96.00
Computer systems manager,Medical and health services manager,27.7,71.8,70.85,0.35,-1.51,100.00,100.00,0.93,100.00,99.07
Materials engineer,Filling machine operator,13.5,57.3,70.84,-0.30,-0.70,100.00,100.00,0.20,100.00,99.80
Cafeteria attendant,Waiter,43.3,68.8,70.74,-4.85,0.84,100.00,100.00,-2.85,100.00,97.15
Transportation service attendant,Flight attendant,23.4,78.0,70.73,2.59,-11.14,100.00,100.00,6.87,100.00,93.13
Electrical and electronics engineer,Biological scientist,11.6,55.0,70.71,0.60,-1.26,100.00,100.00,0.93,100.00,99.07
Network and computer systems administrator,Executive secretary,16.7,90.0,70.71,4.17,-9.24,100.00,100.00,6.71,100.00,93.29
First-line supervisor of housekeeping and janitorial workers,Nursing assistant,44.1,90.1,70.68,0.57,-2.82,100.00,100.00,1.70,100.00,98.30
Computer systems manager,Lodging manager,27.7,61.6,70.61,0.35,-1.34,100.00,100.00,0.84,100.00,99.16
Director,Mental health counselor,43.6,74.6,70.60,1.08,-4.92,100.00,100.00,3.00,100.00,97.00
Computer network architect,Billing and posting clerk,7.7,91.4,70.55,0.52,-1.88,100.00,100.00,1.20,100.00,98.80
Chemical engineer,Medical and health services manager,21.6,71.8,70.53,-0.08,-0.74,100.00,100.00,0.33,100.00,99.67
Computer systems analyst,Public safety telecommunicator,37.8,78.2,70.50,0.05,-1.91,97.50,100.00,0.98,98.75,97.78
Emergency medical technician,Respiratory therapist,39.4,62.4,70.49,-0.46,-7.37,100.00,100.00,3.45,100.00,96.55
Construction and building inspector,Real estate broker,10.5,57.0,70.48,1.17,-3.67,100.00,100.00,2.42,100.00,97.58
Aerospace engineer,Biological scientist,15.2,55.0,70.46,0.12,-0.55,100.00,100.00,0.34,100.00,99.66
Retail salesperson,Cashier,49.2,69.8,70.45,-2.64,-1.31,100.00,97.22,-0.66,98.61,97.96
Electrical and electronic engineering technician,Billing and posting clerk,11.6,91.4,70.34,0.30,-1.43,100.00,100.00,0.86,100.00,99.14
Personal financial advisor,Entertainment and recreation manager,32.6,50.1,70.34,0.09,-2.64,100.00,78.38,1.36,89.19,87.98
Cutting worker,Laundry worker,31.1,74.5,70.33,-0.25,-0.37,100.00,100.00,0.06,100.00,99.94
Computer systems analyst,File Clerk,37.8,76.0,70.32,0.16,-1.12,97.50,100.00,0.64,98.75,98.12
Photographer,Author,48.5,53.8,70.32,1.31,-1.01,97.50,100.00,1.16,98.75,97.61
Computer hardware engineer,Medical appliance technician,5.9,58.9,70.19,0.36,-0.94,100.00,100.00,0.65,100.00,99.35
Chief executive,Receptionist,30.6,89.1,70.09,2.61,-12.25,100.00,89.29,7.43,94.64,87.61
Emergency medical technician,Physician assistant,39.4,68.8,70.09,0.61,-3.07,94.44,100.00,1.84,97.22,95.43
Retail salesperson,Receptionist,49.2,89.1,70.06,-0.19,-3.25,100.00,100.00,1.53,100.00,98.47
Mechanical engineer,Miscellaneous health technician,10.1,72.7,70.06,-0.41,-1.58,100.00,100.00,0.59,100.00,99.41
Supervisor of transportation and material moving workers,Supervisor of personal care and service workers,25.5,65.8,70.03,0.06,-2.54,100.00,100.00,1.30,100.00,98.70
Chef,Food preparation worker,23.3,58.7,69.84,1.88,-1.98,100.00,87.50,1.93,93.75,91.94
First-line supervisor of housekeeping and janitorial workers,Lodging manager,44.1,61.6,69.83,-2.01,0.82,86.36,100.00,-1.42,93.18,91.86
Computer programmer,Paralegal,21.5,83.0,69.83,1.59,-3.90,100.00,100.00,2.75,100.00,97.25
Logistician,Tutor,38.7,70.4,69.79,-0.33,-1.05,100.00,100.00,0.36,100.00,99.64
Civil engineer,Real estate broker,16.9,57.0,69.78,0.91,-2.37,100.00,100.00,1.64,100.00,98.36
Computer systems analyst,Legal secretary,37.8,96.4,69.74,3.31,-8.90,97.50,100.00,6.10,98.75,92.73
Chief executive,Real estate broker,30.6,57.0,69.72,0.20,-3.77,100.00,90.00,1.99,95.00,93.11
Cafeteria attendant,Food preparation worker,43.3,58.7,69.66,-2.03,0.38,100.00,100.00,-1.20,100.00,98.80
Chief executive,Legal secretary,30.6,96.4,69.63,4.52,-22.81,100.00,75.86,13.66,87.93,75.92
Personal financial advisor,Travel agent,32.6,79.7,69.56,0.64,-4.23,100.00,95.83,2.44,97.92,95.53
Cafeteria attendant,Fast food and counter worker,43.3,66.3,69.53,-3.66,-0.73,100.00,100.00,-1.47,100.00,98.53
First-line supervisor of production and operating workers,Supervisor of personal care and service workers,23.5,65.8,69.50,0.05,-3.60,100.00,100.00,1.82,100.00,98.18
First-line supervisor of housekeeping and janitorial workers,Healthcare social worker,44.1,77.9,69.48,0.51,-4.22,100.00,100.00,2.36,100.00,97.64
Food service manager,Nutritionist,46.7,86.3,69.45,3.53,-3.15,100.00,100.00,3.34,100.00,96.66
Retail salesperson,Real estate broker,49.2,57.0,69.39,-0.41,-0.02,100.00,100.00,-0.20,100.00,99.80
Dishwasher,Food preparation worker,23.1,58.7,69.25,0.45,0.57,92.50,100.00,-0.06,96.25,96.19
Materials engineer,Psychiatric technician,13.5,69.5,69.22,-0.28,-3.34,100.00,100.00,1.53,100.00,98.47
Food service manager,Food batchmaker,46.7,55.7,69.20,-0.18,-0.80,100.00,100.00,0.31,100.00,99.69
Computer network architect,File Clerk,7.7,76.0,69.18,0.37,-1.07,100.00,100.00,0.72,100.00,99.28
Emergency medical technician,Licensed practical nurse,39.4,88.7,69.06,0.60,-7.42,100.00,100.00,4.01,100.00,95.99
Emergency medical technician,Radiologic technician,39.4,70.3,69.05,-0.47,-1.44,88.89,100.00,0.48,94.44,93.99
Cafeteria attendant,First-line supervisor of food preparation and serving workers,43.3,53.5,69.04,-2.47,0.33,100.00,100.00,-1.40,100.00,98.60
Computer network architect,Legal secretary,7.7,96.4,69.02,2.12,-9.81,100.00,100.00,5.97,100.00,94.03
Computer programmer,Legal secretary,21.5,96.4,69.01,3.28,-7.27,100.00,100.00,5.28,100.00,94.72
Wastewater treatment system operator,Medical and health services manager,7.3,71.8,69.00,0.20,-0.73,100.00,100.00,0.46,100.00,99.54
Computer network architect,Public safety telecommunicator,7.7,78.2,68.96,0.91,-1.73,100.00,100.00,1.32,100.00,98.68
Computer hardware engineer,Biological scientist,5.9,55.0,68.92,0.66,-1.16,100.00,100.00,0.91,100.00,99.09
Painting worker,Artist,11.3,51.6,68.91,3.69,0.14,80.00,100.00,1.77,90.00,88.40
Dentist,Pharmacist,39.5,57.8,68.80,0.66,-1.24,100.00,100.00,0.95,100.00,99.05
