occtm,occtf,occtm_ratio,occtf_ratio,similarity,occtm_bias,occtf_bias,occtm_acc,occtf_acc,bias,acc,ipss
Computer hardware engineer,Biological scientist,5.9,55.0,68.92,0.72,-0.46,0.00,64.86,0.59,32.43,32.24
Painting worker,Artist,11.3,51.6,68.91,0.40,-0.26,0.00,0.00,0.33,0.00,0.00
Dentist,Pharmacist,39.5,57.8,68.80,0.84,-0.73,0.00,7.50,0.79,3.75,3.72
Logistician,Medical records specialist,38.7,88.9,68.77,-0.23,-0.69,0.00,51.61,0.23,25.81,25.75
Logistician,School psychologist,38.7,87.9,68.74,-0.46,-0.50,0.00,0.00,0.02,0.00,0.00
Aircraft pilot,Flight attendant,8.3,78.0,68.69,3.92,-4.17,38.46,21.43,4.05,29.95,28.73
Chemical engineer,Pharmacy technician,21.6,79.3,68.67,0.55,-0.63,0.00,84.62,0.59,42.31,42.06
Director,Interior designer,43.6,85.3,68.62,-0.41,-1.14,0.00,2.50,0.36,1.25,1.25
Chemical engineer,Medical assistant,21.6,88.8,68.61,0.27,-1.92,0.00,100.00,1.10,50.00,49.45
Construction manager,Supervisor of personal care and service workers,10.6,65.8,68.55,0.72,-0.64,22.50,63.64,0.68,43.07,42.78
Computer programmer,Loan interviewer,21.5,76.9,68.52,0.15,-0.87,0.00,0.00,0.51,0.00,0.00
Dishwasher,First-line supervisor of food preparation and serving workers,23.1,53.5,68.38,-1.01,-1.04,0.00,70.00,0.01,35.00,35.00
Chef,Baker,23.3,65.5,68.32,0.01,-1.13,25.00,0.00,0.57,12.50,12.43
